店名,地區,地址,電話,ID,類別
悅東小食,黃大仙,竹園道15號竹園廣場地下竹園市場92號舖,23461328,1748,小食
時新車仔麵屋,沙田,瀝源邨富裕樓1樓3號舖,95203441,1749,港式/ 茶餐廳
泰地道 (石塘咀店),西環,石塘咀屈地街20號金陵大廈地下,28175688/61994471,1750,泰式
烏蠅館,尖沙咀,亞士厘道38號天星大廈1樓B舖,26062722,1751,中式
烏蠅館,將軍澳,貿業路8號新都城中心二期地下G10號舖,63610889,1752,中式
烘焙。家 Bakery Plus,觀塘,成業街19-21號成業工業大廈834,9269 7818,1753,日式
神戶屋日韓放題,旺角,西洋菜街1號兆萬中心8樓,27701000,1754,日式
粒粒雪糕 上水>店,上水,智昌路上水中心1/F 中庭位置（中原地產）對出）,9212 6250,1755,韓式
粒粒雪糕 屯門>店,屯門,屯隆街2號屯門時代廣場南翼地下,9213 6250,1756,韓式
粒粒雪糕 銅鑼灣>店,銅鑼灣,Fashion Walk 1樓 Kiosk 13 (Starbucks對出）,9214 6250,1757,韓式
章魚燒大師,屯門,屯門鄉事會路112-140號雅都商場Go Go Mall 1樓S67號舖,91917400,1758,日式
越潮,西環,石塘咀德輔道西406B地下,23336551,1759,越南菜
越興園越南菜館,旺角,通菜街31號地舖,23329872,1760,越南菜
黃式串燒,屯門,田景路31號良景廣場地下良景市集126號舖,N/A,1761,串燒
愛麗絲的秘密花園,油麻地,彌敦道577號高氏大樓6樓B號舖,65951177,1762,Cafe
蓄莉泰式小食,柴灣,小西灣道10號小西灣廣場地下本灣市場64-65號舖,66957525,1763,泰式
噹噹茶餐廳,深水埗,福華街208號B地下,23616691,1764,港式/ 茶餐廳
Sweetcake 甜餅屋,online shop,www.sweetcake-hk.com,24683081/51341694,1765,餅店
Little Vegas,銅鑼灣,耀華街3號百樂中心25樓,26222369,1766,西式
墨西哥卷專門店 Mexiroll,葵芳,葵富路7號葵涌廣場2樓2012號鋪,N/A,1767,快餐
On The Hill Coffee Bar,土瓜灣,漆咸道北435-439號寶暉大廈地下2號舖,98414827,1768,Cafe
Piccolo Pizzeria & Bar 西環>店,西環,堅尼地城爹核士街1號地下E舖,28243000,1769,酒吧
儲味棧,屯門,龍門路43號龍門居地下96號B舖,37051763,1770,港式/ 茶餐廳
蘇廬 Solo,大澳,吉慶街86-88號地舖,91537453,1771,Cafe
飛龍咖啡 Cake Sakura,太子,界限街23號地下A1號舖,64105151,1772,Cafe
秘密花園1981咖啡店 Hidden Garden 1981 Cafe,荃灣,大河道72號荃灣大會堂地下前廳,28873290,1773,Cafe
The Mafe Cafe,旺角,彌敦道577號高氏大樓3樓A-B室,62233404,1774,Cafe
木蘭館,石硤尾,偉智里1-3號白田購物中心地下5號舖,66559907,1775,日式
禮 Sake Bar Present,九龍城,打鼓嶺道79號地舖,26307266,1776,酒吧
當下 Present,北角,和富道126號地舖,28870838,1777,西式
當下 Present,青衣,長環街4號翠怡花園一座地舖,26307288,1778,西式
當下 Present,九龍城,打鼓嶺道44號C舖,35656848,1779,西式
清心齋,樂富,聯合道198號樂富廣場樂富街市地下405號舖,N/A,1780,素食
Life?,中環,伊利近街2-4號 唐二樓,96562354 (Dennis),1781,Cafe
Diff. Cafe,荃灣,享和街16號嘉華樓地下D號舖,35908964╱5515 9350,1782,Cafe
Bilicious,online shop,https://www.facebook.com/bilicioushk/,N/A,1783,餅店
BTS美食站,九龍城,南角道11號地下,27167838,1784,泰式
籃子咖啡店 Cesto Cafe,屯門,藍地大街5號地下,53633445,1785,Cafe
Js Kitchen,上環,皇后大道中270-276號中央大廈1樓,52118869,1786,其他
Knockbox Coffee Company,中環,士丹利街50號信誠廣場地下B號舖,27811255,1787,Cafe
5% cafe,旺角,彌敦道577號高氏大樓2樓BC號舖,2783 9873,1788,Cafe
四季常餐,中環,德輔道中88號地舖,N/A,1789,港式/ 茶餐廳
榕基滷水專門店 Yung Kee 1992,大埔,廣福道103號地下C號舖,67651145,1790,中式
American Diner,西貢,清水灣香港科技大學吳家瑋學術廊1樓,N/A,1791,西式
順記 (青菱徑),屯門,青菱徑6號富麗大廈地下B號舖,3488 6162,1792,港式/ 茶餐廳
CPH catering,到會,https://www.facebook.com/cphcatering,9108 8200,1793,港式/ 茶餐廳
大飯糖甜品小食屋,元朗,洪水橋洪堤路8號雅珊商場地下8號舖,24480355,1794,小食
山下菓子,北角,渣華道123號北角匯2期B1樓一田超市內,N/A,1795,甜品
牛角Buffet Gyu-Kaku Buffet,旺角,彌敦道639號雅蘭中心2樓209-213號舖,21521822,1796,日式
牛角日本燒肉專門店 Gyu-Kaku,九龍灣,偉業街33號德福廣場二期4樓425號舖,31010128,1797,日式
牛角日本燒肉專門店 Gyu-Kaku,銅鑼灣,告士打道311號皇室堡1樓112-115號舖,31677138,1798,日式
牛角日本燒肉專門店 Gyu-Kaku,尖沙咀,廣東道3-27號海港城海運大廈3樓37B號舖,21531686,1799,日式
牛角日本燒肉專門店 Gyu-Kaku,紅磡,黃埔天地享膳坊(第4期) 地下G1號舖,39041368,1800,日式
牛角日本燒肉專門店 Gyu-Kaku,元朗,青山公路249-251號元朗廣場3樓322-323號,27259188,1801,日式
牛角日本燒肉專門店 Gyu-Kaku,將軍澳,重華路8號東港城1樓183號舖,29184866,1802,日式
牛角日本燒肉專門店 Gyu-Kaku,荃灣,楊屋道18號荃新天地二期地下G69號舖,27806116,1803,日式
牛角日本燒肉專門店 Gyu-Kaku,屯門,屯門鄉事會路83號V City商場1樓L1-18號舖,26171338,1804,日式
牛角日本燒肉專門店 Gyu-Kaku,大角咀,海庭道18號奧海城二期1樓128A號舖,27028128,1805,日式
牛角日本燒肉專門店 Gyu-Kaku,大埔,安邦路9號大埔超級城C區1樓521-526號舖,37088418,1806,日式
牛角日本燒肉專門店 Gyu-Kaku,香港仔,南寧街ac4 1樓45號舖,25552418,1807,日式
牛角日本燒肉專門店 Gyu-Kaku,屯門,屯順街1號屯門市廣場1期2樓2173-2182號舖,28457588,1808,日式
牛角日本燒肉專門店 Gyu-Kaku,深水埗,深旺道28號V Walk 2樓116A號舖,26289887,1809,日式
牛角日本燒肉專門店 Gyu-Kaku,九龍塘,達之路80號又一城低層地下1樓29號舖,31059708,1810,日式
温野菜 On-Yasai,九龍塘,達之路80號又一城低層地下1樓29號舖,31064218,1811,日式
牛角次男坊 HK Gyu-Kaku Jinan-Bou,東涌,達東路20號東薈城2期7樓706號舖,26289882,1812,日式
牛角次男坊 HK Gyu-Kaku Jinan-Bou,荃灣,大壩街4-30號荃灣廣場1樓112B-113號舖,28080083,1813,日式
牛涮鍋 Mou Mou Club,旺角,太子道西193號MOKO新世紀廣場4樓423號舖,31840384,1814,日式
牛涮鍋 Mou Mou Club,銅鑼灣,告士打道280號世貿中心3樓309-310號舖,28827811,1815,日式
牛涮鍋 Mou Mou Club,荃灣,大壩街4-30號荃灣廣場3樓315號舖,24987228,1816,日式
牛涮鍋 Mou Mou Club,天水圍,天華路33號T Town North 1樓N105號舖,28666710,1817,日式
牛涮鍋 Mou Mou Club,九龍灣,牛頭角道77號淘大商場地下 G131-136號舖,25062883,1818,日式
牛涮鍋 Mou Mou Club,大角咀,海庭道18號奧海城二期1樓128A號,27028268,1819,日式
牛涮鍋 Mou Mou Club,馬鞍山,西沙路608號馬鞍山廣場3樓364A號舖,21946028,1820,日式
牛涮鍋 Mou Mou Club,紅磡,黃埔天地享膳坊(第4期) 地下G2及2A號舖,39041298,1821,日式
牛涮鍋 Mou Mou Club,粉嶺,和滿街8號帝庭軒購物商場地下2-3 5C 6A及6B號舖,34619828,1822,日式
牛涮鍋 Mou Mou Club,柴灣,小西灣藍灣廣場高層地下8B-10號舖,35800088,1823,日式
牛涮鍋 Mou Mou Club,樂富,聯合道198號樂富廣場1樓1208號舖,35902622,1824,日式
溫野菜 On-Yasai,太古,太古城道18號太古城中心3樓309號舖,21074088,1825,日式
溫野菜 On-Yasai,尖沙咀,廣東道3-27號海港城海運大廈LCX 3樓37A號舖,21531801,1826,日式
溫野菜 On-Yasai,銅鑼灣,堅拿道東8號2000年廣場4樓,37098328,1827,日式
柳氏家 Yoogane,荃灣,大壩街4-30號荃灣廣場3樓350-352號舖,28100608,1828,韓式
和平飯店 Peace Cuisine,深水埗,深旺道28號V Walk 2樓26號舖,26289618,1829,中式
和平飯店 Peace Cuisine,油塘,高超道38號大本型2樓237號舖,25683708,1830,中式
叙福樓金閣,天水圍,天華路33號T Town North1樓N106-109號舖,25281798,1831,中式
煲仔王 Pot Master,天水圍,天恩邨天恩商場1樓108號舖,36902738,1832,港式/ 茶餐廳
麵道,沙田,石門安群街3號京瑞廣場第一期地下G1號舖,35635262,1833,日式
牛摩,將軍澳,貿業路8號新都城中心2期2樓2060-2062號舖,23513381,1834,火鍋
牛摩,屯門,屯隆街2號屯門時代廣場南翼3樓21號舖,26130088,1835,火鍋
牛摩,荃灣,眾安街68號千色匯I期2樓2031號舖,23208260,1836,火鍋
牛摩,青衣,青敬路33號青衣城2樓203號舖,26185038,1837,火鍋
牛摩,沙田,沙田中心3樓61-63號舖,26061222,1838,火鍋
牛摩,馬鞍山,鞍祿街18號MOSTown新港城中心(5期)2樓2724-2730號舖,28058393,1839,火鍋
漁釧,深水埗,深旺道28號V Walk 地下19號舖,27207311,1840,日式
漁釧,將軍澳,唐德街9號將軍澳中心地下G89號舖,23250175,1841,日式
漁釧,青衣,青敬路33號青衣城2樓202號舖,26185398,1842,日式
北海道食堂,沙田,橫壆街2-16號沙田中心商場3樓50及57號舖,26251078,1843,日式
東京大眾酒場,大角咀,利得街11號利奧坊地下G504號舖,23470702,1844,日式
HOKO Farm,鑽石山,龍蟠街3號荷里活廣場2樓288號舖,23271966,1845,西式
篤篤船麵,深水埗,深旺道28號V Walk 2樓147號舖,27207328,1846,泰式
篤篤船麵,荃灣,眾安街68號千色匯I期2樓2031號舖,N/A,1847,泰式
北海道牧場,油塘,高超道38號大本型LG2樓202-203號舖,27930326,1848,日式
北海道牧場餐廳,荃灣,惠荃道22-66號綠楊坊2樓S25-26號舖,N/A,1849,日式
豪大大雞排（元朗店),元朗,教育路66號G2地舖,92034952,1850,小食
乜記士多,佐敦,渡船街38號建邦商業大廈地下6號鋪,96027150,1851,小食
LAB EAT Restaurant & Bar,旺角,彌敦道700號T.O.P. This is Our Place 5樓502號舖,23525699,1852,酒吧
壹茶 Tea One 旺角店,旺角,彌敦道688號旺角中心一期2樓S71B號舖,90119495,1853,飲品
半路咖啡,旺角,豉油街6號地舖,95117197,1854,Cafe
港猿燒味,粉嶺,聯和墟和隆街3號地舖,98894048,1855,港式/ 茶餐廳
蕃茄濃湯專門店,元朗,建業街61號地舖,23200050,1856,港式/ 茶餐廳
基隆茶餐廳,深水埗,北河街141號地舖,23803068,1857,港式/ 茶餐廳
MonMon Bakery,online shop,https://www.facebook.com/MonMon_Bakery-361223897714773,63331039,1858,餅店
OK 德海南雞專門店（新都城店）,將軍澳,貿業路8號新都城中心3期地下G08-09號舖 （此店與位於將軍澳天晉之同名餐廳已分家，各不相干）,23118885,1859,星馬菜
OWLS Coffee,荔枝角,長裕街10B號億京廣場二期地下1號舖,97381922,1860,Cafe
PAPA,沙田,石門安群街3號京瑞廣場一期地下G09號舖,34603050,1861,西式
幸福堂 (銅鑼灣店),銅鑼灣,渣甸街36號地下1號舖,N/A,1862,飲品
幸福堂 (旺角店),旺角,登打士街43H號登打士廣場地下7號舖,N/A,1863,飲品
楚撚記大排檔 ChorLand Cookfood Stall,土瓜灣,馬頭圍道187號地下2及4號舖,25151500,1864,港式/ 茶餐廳
黃珍珍泰國菜館,九龍城,打鼓嶺道23號百營中心地庫至1樓,27166269,1865,泰式
茶角落,荔枝角,青山道489-491號香港工業中心A座地下A5B號舖,92958285,1866,飲品
Seafood Stand,樂富,聯合道198號樂富廣場1樓1104號舖,36210478,1867,西式
無肉食,旺角,洗衣街88號2樓,28892938,1868,素食
無肉食,佐敦,德興街8號地下,26686658,1869,素食
無肉食,中環,嘉咸街23號My Central地下5號舖,23362908,1870,素食
無肉食,北角,堡壘街10-16號華曦大廈地下B舖,25282368,1871,素食
無肉食,荃灣,大河道98號如心廣場商場二期2樓213號舖,23369818,1872,素食
泰豪燒,元朗,又新街37-51號富祐閣地下14號舖,34887178,1873,泰式
楚撚記大排檔 ChorLand Cookfood Stall,西環,石塘咀皇后大道西554-560號日富里百好大廈地下1號舖,2878 1118,1874,港式/ 茶餐廳
阿土伯鹽水雞,屯門,屯門鄉事會路112-140號雅都商場1樓S65號舖,98563616,1875,台式
番茄師兄,元朗,擊壤路9號金寶大廈地下4號舖,36151062,1876,港式/ 茶餐廳
The Backstreet Kitchen,元朗,合益路9-15號紀業樓地下H號舖,62727271,1877,西式
永星冰室,油麻地,新填地街188號地下,22548880,1878,港式/ 茶餐廳
Talk 2 DeCream,尖沙咀,厚福街9號豪華閤地下A號舖,70713953,1879,甜品
新記芝士麵,尖沙咀,金巴利道16-20號香檳大廈地下13-14號舖,27224555,1880,港式/ 茶餐廳
We Bakery,online shop,https://www.facebook.com/webakery.hk/,6356 3521 (whatsapp),1881,餅店
often.oven,online shop,https://www.facebook.com/Toastsze-277882769560289,N/A,1882,餅店
冬蔭哥,屯門,美樂花園77號地舖,2388 3887,1883,泰式
肆悅,元朗,建業街62號聯發洋樓地下4號舖,N/A,1884,港式/ 茶餐廳
亞玉豆腐花,荃灣,荃興徑6號昌泰大廈地下5B舖,27188198,1885,甜品
亞玉豆腐花,紅磡,船澳街99號遠富樓地下B舖,N/A,1886,甜品
亞玉豆腐花,元朗,阜財街2號宏豐大廈地下12號舖,26649622,1887,甜品
亞玉豆腐花,屯門,青山坊2號華樂商場地下12號舖,N/A,1888,甜品
Very Good Eat,九龍城,侯王道97號置金閣地下10號舖,63608125,1889,港式/ 茶餐廳
Whitewood Coffee,沙田,石門安群街3號京瑞廣場一期2樓207號舖,95169400,1890,Cafe
Woodsage,元朗,福田徑2-16號樂富大廈地下7號舖,67670051,1891,西式
咯咯雞,大角咀,大角咀道61號地舖,39509512,1892,韓式
Mr.Carbon,屯門,虹橋富麗大廈D2地舖,68005364,1893,串燒
一興粉麵,長沙灣,青山道376號和興大廈地下,28193181,1894,港式/ 茶餐廳
華興麵家 （秀茂坪店）,觀塘,秀茂坪寶琳路2號寶達商場地下M.C BOX 21號舖 (餐廳與葵盛的華興麵家主理人不同),N/A,1895,港式/ 茶餐廳
大串,鴨脷洲,鴨脷洲大街49-55號海利大廈地下6號舖,66286682,1896,串燒
Tomo The Bar,大坑,華倫街9號,93787856,1897,酒吧
祥記美食,將軍澳,毓雅里9號慧安商場地下A5號舖,21911933,1898,港式/ 茶餐廳
大壹燒鵝,馬鞍山,鞍誠街8號新港城3期N座地下7-9號舖,28027200,1899,港式/ 茶餐廳
大壹冰室,沙田,沙田圍9-11號田園閣地下C號舖,39564602,1900,港式/ 茶餐廳
火山燒,荃灣,大壩街75號地舖,25550300,1901,日式
亞玉甜品,屯門,屯門鄉事會路112-140號雅都商場Go Go Mall1樓S61號舖,N/A,1902,甜品
享樂烘焙,九龍灣,常悅道21號The Eastmark地下3號舖,N/A,1903,餅店
鄰里 Neighbourhood Coffee,香港仔,香港仔大道223-227號利群商場地下2號舖,95000051,1904,Cafe
齊柏林熱狗店 Zeppelin Hot Dog Shop,紅磡,德民街29號德民大廈地下B1號舖,90476785,1905,快餐
A's Kitchen,online shop,https://www.facebook.com/AsKitchenSG/,N/A,1906,餅店
Pause It,北角,電氣道183號友邦廣場地下18號舖,23190028,1907,Cafe
光記,屯門,龍門路43號龍門居地下36號舖,66820250,1908,港式/ 茶餐廳
大排檔小炒,灣仔,天樂里2-4號金豐商業大廈地舖,25152222,1909,港式/ 茶餐廳
串聚,荃灣,曹公街8號香車街熟食中心1樓8號舖,92096371,1910,串燒
鴻仔記車仔麵,葵涌,禾塘咀街133號錦華樓地下D號舖,34603930,1911,港式/ 茶餐廳
冰冰一叮,粉嶺,聯和墟聯昌街9號,26180788,1912,港式/ 茶餐廳
德發茶餐室,深水埗,保安道325號保安道街市大樓3樓CF5號,24988404,1913,港式/ 茶餐廳
元札幌拉麵,荃灣,荃華街3號悅來坊B1樓B121號舖,21496066,1914,日式
元札幌拉麵,荔枝角,深盛路9號宇晴軒商場2樓7-8號舖,35431448,1915,日式
德發粥品專家,荃灣,四陂坊9B號地舖,24988404,1916,冰冰一叮
德發龍粥麵店,荃灣,四陂坊11號地舖,24087368,1917,冰冰一叮
天龍泰越餐廳,何文田,忠孝街60號愛民邨熟食亭5-8號,2566 9926,1918,泰式
木屋小食店,青衣,長康邨康和樓長康市集地下M16號舖,60344141,1919,小食
榮發燒味茶餐廳 ,大圍,顯徑村熟食亭地下1號舖,23863668,1920,冰冰一叮
Circle M,觀塘,成業街30號華富中心4樓401室,93414111,1921,Cafe
鴻仔記車仔麵,沙田,德厚街3號禾輋邨厚和樓地下SU19-20號舖,57071617,1922,港式/ 茶餐廳
鴻仔記車仔麵,沙田,小瀝源路68號廣源商場2座1樓7-9號,53855786,1923,港式/ 茶餐廳
鴻仔記車仔麵,粉嶺,百和路88號花都廣場地下A26及118號舖,60992542,1924,港式/ 茶餐廳
鴻仔記車仔麵,天水圍,屏廈路65號屏欣苑屏欣商場地下8號舖,57405009,1925,港式/ 茶餐廳
鴻仔記車仔麵,粉嶺,新運路38號祥華邨祥華商場3樓L312號舖,51150007,1926,港式/ 茶餐廳
鴻仔記車仔麵,九龍城,沐虹街12號啟晴邨晴朗商場地下A030號舖,56015997,1927,港式/ 茶餐廳
潮記粉麵,粉嶺,華明路21號華明市場地下48-49號舖,5285 3287,1928,港式/ 茶餐廳
生活知味,青衣,楓樹窩路1號翠怡商場地下G16號舖,24356966,1929,台式
齊柏林熱狗店 Zeppelin Hot Dog Shop,屯門,田景路31號良景廣場地下良景市集116B號舖,62715381,1930,快餐
齊柏林熱狗店 Zeppelin Hot Dog Shop,新蒲崗,爵祿街116-118號裕富大廈地下B號舖,96247021,1931,快餐
齊柏林熱狗店 Zeppelin Hot Dog Shop,粉嶺,百和路88號花都廣場地下A74號舖,67616275,1932,快餐
瓏門冰室,沙田,大涌橋路20-30號河畔花園地下19-20號舖,29152022,1933,港式/ 茶餐廳
玉子造屋,將軍澳,唐德街9號將軍澳中心地下B03C號舖,23958844,1934,日式
加力飯堂,黃大仙,竹園金鳳街5號地舖,28062990,1935,港式/ 茶餐廳
鳥元炸雞專門店,荃灣,荃華街3號悅來坊B1樓B108號舖,6068 7818,1936,日式
Fun-Fun多滋味小食,粉嶺,聯和墟和泰街53號地下,6172 4140,1937,小食
616客香邨,大圍,積存街36號地舖,26027173,1938,中式
葉味小食,上水,智昌路8號順欣花園地下5C號舖,9167 9728,1939,小食
亞來麵檔,上水,新成路91號地下,26728003,1940,港式/ 茶餐廳
Duke of York,西貢,福民路42-56號西貢大廈地下,24200034,1941,酒吧
嘰哩咕嚕 Hangry Now,西貢,敬民街9號地下24號,5346 3940,1942,港式/ 茶餐廳
走過十萬八千里找到你,旺角,彌敦道575號Ladder Dundas10樓,98898055,1943,Cafe
Mamma Mia 意粉屋,屯門,龍門路43號龍門居120號地舖,53479668,1944,西式
Loft 7,大角咀,富貴街16號地舖,90318137,1945,西式
龍門點心廚房,青衣,青康路12號長康邨熟食檔熟食檔9-12號,34262203,1946,中式
Puff Patisserie,葵涌,永健路16-20號高威工業中心A座7樓13室,93261156,1947,餅店
龍豬餐廳,筲箕灣,筲箕灣道255號都城大樓地下C鋪,2598 8923,1948,港式/ 茶餐廳
覓茶活,沙田,石門安群街3號京瑞廣場一期1樓162號舖,91668556,1949,小食
Locofama,西環,西營盤福壽里9-13號地舖,25477668,1950,素食
是蛋 SI DAN,長洲,北社街49號地舖,4645 0461,1951,Cafe
蒲頭島 (大圍分店),沙田,大圍積信街16號祥豐大樓1樓全層,2606 5111,1952,韓式
龍門新車,屯門,龍門路43號龍門居地下10號舖,24498189,1953,港式/ 茶餐廳
金龍堡,屯門,龍門居商場地下63號舖,24497111,1954,港式/ 茶餐廳
殿糖級,大埔,汀角路15號常安樓地下D舖,25558333,1955,甜品
亞哥滷水專門店,將軍澳,常寧路2號TKO Gateway東翼地下EF19號舖,N/A,1956,港式/ 茶餐廳
椰子樂,粉嶺,聯和墟和泰街69A泰昌樓地下A舖,N/A,1957,飲品
泰華餐廳 油麻地店,油麻地,砵蘭街44號地下,54018825,1958,港式/ 茶餐廳
時代冰室,慈雲山,毓華里12-14號地舖,35763113,1959,港式/ 茶餐廳
時代冰室,沙田,沙角街5號沙角邨沙角商場2樓222號舖,29821218,1960,港式/ 茶餐廳
真好味麻辣燙,葵芳,葵富路7號葵涌廣場2樓2025號舖,N/A,1961,火鍋
泰和味,長沙灣,營盤街159-161號金德花園地下1號舖,55896591,1962,泰式
帶記餐廳,元朗,錦田大馬路217號地下,24421622,1963,港式/ 茶餐廳
李圓圓,旺角,旺角道30-36號寶安大廈地下E2號舖,5395 9597,1964,台式
李圓圓,佐敦,庇利金街38號地下,64369999,1965,台式
李圓圓,荔枝角,長沙灣道883號億利工業中心地下6-A2號舖,59048046,1966,台式
發記,黃竹坑,南朗山道1號南朗山道熟食市場地下3號舖,62959895,1967,小食
My Star Yogurt,葵芳,葵富路7號葵涌廣場2樓2013號舖,N/A,1968,甜品
西貢特色湯河,側魚涌,海灣街27號地下,61137353,1969,越南菜
沁沁麫,西灣河,西灣河街112號地下,27289438,1970,素食
玖捌,九龍城,太子道西368-374號龍珠樓地下19號舖,25056098,1971,飲品
京都,沙田,石門安群街3號京瑞廣場1期2樓226舖,24771128,1972,日式
蕃茄仔,銅鑼灣,希雲街5號地下,6323 3458,1973,港式/ 茶餐廳
糖品,筲箕灣,筲箕灣東大街42-52號地下D舖,27967168,1974,甜品
岡一拉麵,屯門,井財街9號錦發大廈地下1號舖,24040832,1975,日式
真•章魚無雙,葵芳,葵富路7號葵涌廣場2樓C07B號舖,93317990,1976,小食
真•章魚無雙,旺角,彌敦道688號旺角中心1期2樓SB02號舖,60564506,1977,小食
蘑菇麵包店,西貢,普通道56號地舖,27926826,1978,餅店
東京手打烏冬專門店,大角咀,櫸樹街88號奧柏‧御峯地下G11&G12號舖,29941128,1979,日式
夏娃,北角,和富道118號康華大廈地下C1號舖,34622000,1980,西式
海都車仔麵茶餐廳,旺角,上海街557號綜合大樓2樓4號舖,34820569,1981,港式/ 茶餐廳
豐業食堂,觀塘,偉業街170號豐業工業大廈1樓A室,23410196,1982,港式/ 茶餐廳
燃味棧,屯門,龍門路43號龍門居第四座地下76B號舖,62971314,1983,小食
車仔麵世家 永吉街店,中環,永吉街3-7號地下C舖,34263318,1984,港式/ 茶餐廳
撈得店 ,觀塘,秀茂坪寶琳路2號寶達商場地下 M.C BOX PT24號舖 (此店與位於寶林的同名店舖無關）,2190 4533,1985,港式/ 茶餐廳
春日屋,大圍,顯田村118號地下B號舖,5740 2090,1986,小食
Sense Cafe,佐敦,白加士街56號凱豪商業大廈1/F,2886 0949,1987,Cafe
甜家,西環,德輔道西208號地舖,62251198,1988,甜品
桃源島,屯門,良德街9 號盈豐園商場地下A46-P舖,24610100,1989,Cafe
阿媽靚湯,太子,太子道西96-100號萬年大廈地下B號舖,27021128,1990,港式/ 茶餐廳
添寶手撕雞 將軍澳店,將軍澳,唐明街2號尚德廣場尚德街市地下M105號舖,69904726,1991,港式/ 茶餐廳
船仔,沙田,石門安群街3號京瑞廣場1期2樓233號舖,26616269,1992,泰式
船仔,葵涌,和宜合道222號海昌大樓地下A號舖,25135138,1993,泰式
開餐,佐敦,白加士街19號地舖,39968599,1994,港式/ 茶餐廳
星河小食,西灣河,筲箕灣道138號富裕中心地下8號舖,95406657,1995,小食
陸奧酒場,九龍城,獅子石道15號地舖,27021770,1996,日式
海傍美食店,長洲,海傍街30號地下,29819638,1997,港式/ 茶餐廳
深宵食堂,旺角,彌敦道575號Ladder Dundas 3樓,23631152,1998,日式
深宵食堂,銅鑼灣,耀華街百樂中心6樓,27993678,1999,日式
海怪活鮮刺身專門店,太子,基隆街62號地舖,24149833,2000,日式
通記,長洲,海傍街熟食中心13號舖,29818877,2001,港式/ 茶餐廳
Mad Burger,灣仔,灣仔道181號地下A號,6792 5926,2002,快餐
素食媽咪 Veggie Mami,長沙灣,長沙灣道順寧道338號豐盛居地下1號舖,91384921,2003,素食
乾杯串燒居酒屋,尖沙咀,漆咸道南123號地下G/H舖,24143888,2004,日式
乾杯串燒居酒屋,西環,皇后大道西403-405號宏立閣地舖,24333328,2005,日式
SHKB1963 BURGER,紅磡,蕪湖街83號逸酒店地下2A-2B號舖,27283848,2006,快餐
三姐妹,鴨脷洲,利東邨道5號利東街市48-50號舖,66114424,2007,西式
膳心小館,石硤尾,白田街13號石硤尾邨美葵樓地下G06號舖,N/A,2008,中式
香港味道 新蒲崗店,新蒲崗,仁愛街52號地舖,26822088,2009,港式/ 茶餐廳
幸福駅Sweet Bandott,觀塘,成業街7號東廣場地下56號舖,2234 5123 / 外賣whatsapp 5281 5852,2010,日式
La Tessa,太子,大埔道18號地舖,N/A,2011,Cafe
景林炒麵佬,將軍澳,寶琳北路38號景林邨3座景棉樓地下 (浩明苑和景桃樓之間),N/A,2012,港式/ 茶餐廳
船皇 Tiew Ruea Torcharm,銅鑼灣,謝斐道526號地鋪,2661 6880,2013,泰式
船皇 Tiew Ruea Torcharm,尖沙咀,厚福街7號地舖,2623 5268,2014,泰式
船皇 Tiew Ruea Torcharm,大埔,超級城539-541地鋪,2350 0833,2015,泰式
熊本燒肉,銅鑼灣,謝斐道477-481號3樓,26173328,2016,日式
スーパー丼Superdon,銅鑼灣,駱克道501號地舖,26681663,2017,日式
スーパー丼 Express,佐敦,彌敦道380號香港逸東酒店LG樓1號舖,27830123,2018,日式
漁八壽司,九龍灣,麗晶花園商場地下6號鋪,57032573,2019,日式
臺味冰點,屯門,海麗花園商場地下1號舖,24531717,2020,甜品
糖水佬甜品,深水埗,桂林街143號地下G號舖,27084484,2021,甜品
爆炸屋,沙田,恆信街2號富安花園商場濕街市13A&B號地舖,62349729,2022,小食
犢食,觀塘,巧明街105號好運工業大廈3樓D室,64661356,2023,日式
珍煮丹,葵芳,葵富路7號葵涌廣場3樓302B號舖,59352939,2024,飲品
鱘 Sake House,尖沙咀,天文臺圍2-4號地庫,27232711,2025,日式
寶泰泰式美食,沙田,沙角街5號沙角商場地下沙角市場S-SK54號舖,5702 9740,2026,泰式
超級無敵車仔麵,西灣河,街116號地下,5300 1388,2027,港式/ 茶餐廳
你想點鮮,屯門,碼頭啟豐商場地下5 號舖,2450 0033,2028,日式
新唯一茶餐廳,屯門,井財街15號金銘大廈地下17號舖,2459 8341,2029,港式/ 茶餐廳
創意廚房 希雲街店,銅鑼灣,希雲街19號地鋪 （此店與位於希慎道及加路連山道的同名餐廳已分家，現時已沒有關係）,3619 5618,2030,港式/ 茶餐廳
Levain Bakery x Coco Espresso,灣仔,皇后大道東138-144號東昇樓地下A號舖,2708 8112,2031,Cafe
星茶,青衣,長發廣場136-137號舖,N/A,2032,飲品
神石焼きビーフステーキ專門店,九龍灣,牛頭角道77號淘大商場1期地下G114-115號舖,N/A,2033,日式
Hana Eggettes,油塘,鯉魚門道80號鯉魚門廣場1樓133號舖,N/A,2034,小食
諸勝堂,上環,禧利街15號地下,23941188,2035,港式/ 茶餐廳
開餐,旺角,通菜街1M-1T號華發大廈地下D號舖,39968599,2036,港式/ 茶餐廳
Bulldog Hotdog,上環,皇后大道中378號福陞閣地下04號A鋪(面對水坑口街）,N/A,2037,快餐
骨子裡 Bone Studio,半山,般咸道38號地下2B號舖,N/A,2038,Cafe
台站,長沙灣,青山道413號東景大廈1樓創食薈7號舖,N/A,2039,台式
